11,0.5,31
10.5,1,32
11,1,35.5
11,0.5,38
10.5,2,11
11,1.5,11
11,2,11.5
10.5,2,39
11,2,39.5
10.5,2,40
11,3,0.5
10.5,3,9
11,3,9.5
10.5,3,10
10.5,3,11
10.5,3,29
11,2.5,29
11,3,29.5
11,3,38.5
10.5,3,39
11,2.5,39
11,3,39.5
10.5,3,40
11,2.5,40
10.5,4,1
11,4,8.5
10.5,4,9
11,4,9.5
10.5,4,10
11,3.5,10
11,3.5,34
10.5,5,1
11,4.5,1
10.5,5,9
11,4.5,12
11,4.5,39
11,5.5,12
10.5,6,30
11,7.5,13
10.5,9,2
10.5,10,13
11,10,13.5
10.5,10,14
10.5,10,22
10.5,10,27
11,10,31.5
10.5,10,32
10.5,11,12
11,11,12.5
10.5,11,13
11,10.5,13
11,11,13.5
10.5,11,14
10.5,11,15
11,11,15.5
11,11,16.5
10.5,11,17
11,11,17.5
10.5,11,18
10.5,11,19
11,11,25.5
10.5,11,27
11,10.5,27
11,10.5,31
11,11,31.5
10.5,11,32
10.5,12,12
11,11.5,12
10.5,12,13
11,11.5,13
11,11.5,14
11,12,14.5
11,11.5,15
11,11.5,17
10.5,12,19
10.5,12,20
11,11.5,25
10.5,12,26
11,11.5,26
11,12,26.5
10.5,12,27
10.5,13,2
11,13,2.5
10.5,13,3
10.5,13,11
11,13,11.5
10.5,13,12
11,12.5,12
10.5,13,14
10.5,13,20
11,12.5,20
11,13,20.5
10.5,13,21
11,12.5,21
11,12.5,26
10.5,14,7
10.5,14,10
10.5,14,11
11,13.5,11
11,14,11.5
10.5,14,12
11,13.5,14
10.5,14,15
11,14,15.5
11,14,19.5
10.5,14,20
11,13.5,20
11,14,20.5
10.5,15,7
11,14.5,7
10.5,15,10
11,14.5,10
10.5,15,14
11,14.5,15
10.5,15,16
11,14.5,16
11,15,19.5
10.5,15,20
11,14.5,34
10.5,16,10
11,15.5,10
11,16,10.5
11,15.5,14
11,16,14.5
11,15.5,15
11,16,15.5
10.5,16,16
11,16,17.5
11,15.5,18
11,16,18.5
10.5,16,19
11,15.5,19
10.5,16,20
10.5,17,10
11,17,10.5
10.5,17,11
10.5,17,12
11,17,12.5
11,17,13.5
10.5,17,14
11,16.5,14
10.5,17,15
10.5,17,20
11,17.5,14
11,18,14.5
11,17.5,15
10.5,18,32
11,19,10.5
10.5,20,7
10.5,20,30
11,21,6.5
10.5,21,7
11,20.5,7
10.5,21,8
11,21,8.5
10.5,21,9
10.5,22,6
11,21.5,8
11,22,8.5
11,21.5,9
10.5,22,10
11,21.5,10
11,22,10.5
10.5,22,11
11,22,20.5
11,22,24.5
10.5,23,3
11,23,3.5
10.5,23,4
11,23,4.5
10.5,23,11
11,22.5,11
11,23,11.5
10.5,23,12
11,22.5,20
11,23,20.5
11,22.5,21
10.5,23,31
11,23,35.5
10.5,23,36
11,23,36.5
10.5,24,1
11,24,1.5
10.5,24,2
10.5,24,12
10.5,24,27
10.5,24,34
11,24,34.5
10.5,24,35
11,23.5,35
11,24,35.5
10.5,24,36
11,24,36.5
10.5,24,37
11,24,37.5
10.5,24,38
11,25,10.5
11,24.5,11
11,25,11.5
10.5,25,12
11,24.5,12
10.5,25,13
11,25,13.5
10.5,25,14
10.5,25,30
11,25,30.5
10.5,25,31
10.5,25,34
11,24.5,34
10.5,26,11
11,25.5,11
11,26,11.5
10.5,26,12
11,25.5,12
11,26,12.5
11,25.5,13
11,25.5,14
10.5,26,31
11,25.5,31
10.5,27,11
11,26.5,11
11,27,11.5
10.5,27,12
11,26.5,12
11,27,12.5
11,26.5,14
11,27,14.5
10.5,27,19
11,27,19.5
10.5,27,20
10.5,27,23
11,27,35.5
11,27.5,11
11,28,11.5
11,27.5,12
11,28,12.5
10.5,28,13
11,27.5,13
11,28,17.5
10.5,28,19
10.5,28,20
11,27.5,20
11,28,20.5
10.5,28,21
11,28,21.5
10.5,28,22
10.5,28,23
11,27.5,23
11,28,23.5
10.5,28,30
11,27.5,35
11,28,35.5
11,27.5,36
10.5,29,12
11,28.5,12
11,29,12.5
10.5,29,13
10.5,29,20
11,28.5,20
11,29,20.5
11,28.5,21
10.5,29,24
11,29,24.5
10.5,29,25
11,29,25.5
10.5,29,26
11,28.5,26
11,29,26.5
10.5,29,27
11,28.5,27
11,29,27.5
10.5,29,29
11,29,29.5
10.5,29,30
11,29.5,19
11,29.5,20
11,30,27.5
11,30,29.5
11,30,30.5
10.5,30,31
11,31,3.5
11,31,7.5
10.5,31,19
11,30.5,19
11,30.5,27
10.5,31,28
11,30.5,28
10.5,32,3
11,32,3.5
10.5,32,4
11,31.5,4
11,32,4.5
10.5,32,5
11,32,5.5
10.5,32,6
11,32,6.5
10.5,32,7
11,31.5,7
11,32,7.5
11,32,8.5
10.5,32,9
11,31.5,9
11,32,9.5
10.5,32,10
10.5,32,18
11,32,18.5
11,31.5,19
11,32,36.5
10.5,33,2
11,33,2.5
10.5,33,3
11,32.5,3
10.5,33,4
11,32.5,4
11,33,4.5
10.5,33,5
11,32.5,5
10.5,33,9
11,32.5,9
11,32.5,10
11,33,17.5
11,32.5,18
11,33,29.5
11,32.5,30
11,32.5,36
11,33,36.5
10.5,33,37
11,32.5,37
10.5,34,2
11,33.5,2
10.5,34,5
10.5,34,17
11,33.5,17
10.5,34,39
11,34,39.5
10.5,35,16
10.5,35,39
11,34.5,39
11,35,39.5
11,34.5,40
10.5,36,1
11,36,1.5
10.5,36,2
11,36,2.5
10.5,36,3
11,35.5,3
11,36,3.5
10.5,36,15
10.5,36,16
11,35.5,16
10.5,36,35
10.5,36,36
11,36,36.5
11,36,37.5
11,36,38.5
10.5,36,39
10.5,37,1
11,36.5,1
11,37,1.5
11,36.5,3
10.5,37,14
11,37,14.5
10.5,37,15
10.5,37,33
11,37,34.5
10.5,37,35
11,36.5,35
11,37.5,2
11,37.5,14
11,38,24.5
11,38,31.5
11,38,32.5
10.5,38,33
11,37.5,33
10.5,39,13
10.5,39,31
11,38.5,31
11,39,31.5
11,38.5,32
11,38.5,33
11,39.5,1
10.5,40,6
11,40,13.5
10.5,40,14
11,40,18.5
11,40,26.5
11,40,29.5
10.5,40,30
11,40,30.5
10.5,40,31
11,39.5,31
12,1,10.5
11.5,1,11
12,0.5,11
11.5,1,12
12,1,12.5
12,0.5,13
11.5,1,29
12,0.5,29
12,1,29.5
11.5,1,30
11.5,2,11
12,1.5,11
12,2,11.5
11.5,2,12
12,2,12.5
12,2,27.5
11.5,2,29
11.5,2,30
11.5,2,39
11.5,3,1
12,3,8.5
12,3,9.5
11.5,3,10
12,2.5,10
12,3,10.5
11.5,3,11
12,2.5,11
12,3,11.5
11.5,3,29
12,3,29.5
11.5,3,30
12,3,38.5
11.5,3,39
12,2.5,39
12,3,39.5
11.5,3,40
12,4,0.5
12,3.5,1
11.5,4,8
12,4,8.5
12,4,9.5
11.5,4,10
12,3.5,10
12,3.5,11
12,4,11.5
12,3.5,12
12,3.5,40
11.5,5,6
12,4.5,11
12,4.5,12
12,5,12.5
12,5.5,11
11.5,6,12
12,5.5,12
12,5.5,13
11.5,6,30
12,6,39.5
12,5.5,40
11.5,7,13
12,6.5,13
12,6.5,39
12,7.5,3
12,8,3.5
12,7.5,4
12,7.5,11
11.5,8,13
12,7.5,13
12,8.5,13
11.5,10,2
12,10,7.5
12,10,12.5
11.5,10,13
12,9.5,13
11.5,10,21
11.5,11,12
12,11,12.5
11.5,11,13
12,10.5,13
12,11,13.5
12,11,16.5
11.5,11,17
12,11,17.5
11.5,11,19
11.5,11,20
12,11,20.5
12,10.5,21
12,11,25.5
12,10.5,27
11.5,12,12
12,11.5,12
12,11.5,13
12,12,13.5
11.5,12,14
12,11.5,14
12,12,14.5
11.5,12,15
12,12,15.5
11.5,12,17
11.5,12,19
12,11.5,19
12,12,19.5
11.5,12,20
12,11.5,20
12,12,20.5
11.5,12,21
12,12,21.5
12,12,24.5
11.5,12,25
12,11.5,25
11.5,12,26
12,11.5,26
12,12,26.5
12,11.5,27
12,13,10.5
11.5,13,11
12,12.5,11
12,13,11.5
12,12.5,12
12,12.5,14
12,13,14.5
12,13,19.5
11.5,13,20
12,12.5,20
11.5,13,21
12,12.5,21
12,13,21.5
11.5,13,22
12,12.5,25
12,13,31.5
12,14,10.5
11.5,14,11
12,13.5,11
12,14,11.5
12,14,12.5
11.5,14,14
12,14,14.5
11.5,14,15
11.5,14,20
12,14,20.5
11.5,14,21
12,13.5,21
12,13.5,31
12,14,31.5
12,13.5,32
11.5,14,34
12,13.5,34
12,14.5,10
12,15,10.5
12,14.5,11
12,14.5,12
12,15,12.5
12,14.5,13
11.5,15,14
12,14.5,14
12,14.5,15
11.5,15,18
12,15,18.5
11.5,15,19
12,14.5,21
11.5,15,34
12,14.5,34
11.5,16,11
12,15.5,11
11.5,16,14
12,15.5,14
11.5,16,15
12,15.5,15
12,17,1.5
11.5,17,2
12,17,3.5
11.5,17,11
12,17,13.5
11.5,17,14
12,17.5,3
12,17.5,4
12,18.5,36
12,20,1.5
12,19.5,24
12,21,5.5
11.5,21,6
12,21,6.5
11.5,21,7
11.5,21,8
12,21,8.5
11.5,21,9
12,21,9.5
11.5,21,10
12,22,1.5
12,22,8.5
12,21.5,10
12,22,10.5
11.5,22,11
11.5,22,23
11.5,22,24
12,22,24.5
11.5,22,25
12,22,25.5
12,22.5,1
12,23,1.5
11.5,23,23
12,22.5,23
11.5,23,35
11.5,23,36
11.5,23,37
12,24,0.5
11.5,24,1
12,23.5,1
11.5,24,2
12,23.5,2
11.5,24,12
11.5,24,23
12,24,33.5
11.5,24,34
12,24,34.5
11.5,24,35
12,23.5,35
12,24,35.5
11.5,24,36
12,24,36.5
11.5,24,37
12,24,37.5
12,24,38.5
12,24,39.5
12,25,0.5
12,24.5,1
11.5,25,10
12,25,10.5
11.5,25,11
12,25,11.5
11.5,25,12
11.5,25,31
12,25,32.5
12,25,33.5
12,24.5,34
12,25,35.5
12,24.5,36
12,25,36.5
12,24.5,37
12,24.5,40
11.5,26,11
12,25.5,11
12,26,11.5
11.5,26,12
12,25.5,12
11.5,26,31
12,25.5,31
11.5,26,32
12,25.5,32
12,26,32.5
12,26,35.5
11.5,27,11
12,26.5,11
11.5,27,12
12,26.5,12
12,27,17.5
12,27,18.5
12,27,19.5
11.5,27,20
12,27,35.5
12,27.5,11
11.5,28,12
12,27.5,12
12,28,15.5
11.5,28,16
12,28,17.5
11.5,28,18
12,27.5,18
12,28,18.5
11.5,28,19
12,28,19.5
11.5,28,20
12,27.5,20
12,28,20.5
11.5,28,21
12,28,21.5
11.5,28,22
12,27.5,22
12,28,22.5
11.5,28,23
11.5,28,24
12,28,30.5
12,27.5,31
12,27.5,35
12,28,35.5
12,27.5,36
12,29,18.5
11.5,29,19
12,28.5,19
11.5,29,20
12,28.5,22
11.5,29,26
11.5,29,27
12,29,27.5
11.5,29,28
12,29,28.5
11.5,29,29
12,29.5,10
11.5,30,19
12,29.5,19
12,30,27.5
12,29.5,28
12,30,28.5
11.5,30,29
11.5,31,3
11.5,31,7
12,31,7.5
11.5,31,8
12,31,8.5
11.5,31,9
12,31,9.5
12,30.5,10
11.5,32,3
12,31.5,3
12,32,3.5
11.5,32,4
11.5,32,7
12,31.5,7
11.5,32,8
12,31.5,8
11.5,32,9
12,31.5,9
11.5,32,10
11.5,32,18
12,31.5,18
12,32,18.5
11.5,32,19
11.5,32,29
12,32,29.5
11.5,32,30
12,33,2.5
11.5,33,3
12,32.5,3
12,33,3.5
11.5,33,4
11.5,33,10
12,32.5,10
12,32.5,18
11.5,33,29
12,32.5,29
11.5,34,1
11.5,34,2
12,33.5,2
12,34,34.5
12,35,38.5
12,34.5,39
12,35,39.5
12,34.5,40
12,36,0.5
11.5,36,1
12,36,1.5
11.5,36,3
12,36,34.5
11.5,36,35
11.5,36,36
12,36,38.5
11.5,36,39
12,35.5,39
12,37,0.5
11.5,37,1
12,36.5,1
12,37,1.5
11.5,37,2
12,36.5,2
12,37,2.5
11.5,37,3
12,36.5,3
12,37,14.5
11.5,37,15
12,36.5,16
12,36.5,17
12,37,17.5
12,37,27.5
11.5,37,33
12,37,33.5
11.5,37,34
12,36.5,34
12,37,34.5
11.5,37,35
12,37.5,1
11.5,38,2
12,37.5,2
12,37.5,3
11.5,38,14
12,37.5,14
12,38,14.5
11.5,38,24
12,37.5,27
12,38,27.5
12,37.5,28
12,38,28.5
12,37.5,29
11.5,38,32
12,38,32.5
11.5,38,33
12,37.5,33
11.5,39,1
11.5,39,13
12,38.5,13
12,39,13.5
12,38.5,14
12,39,27.5
12,38.5,28
11.5,39,31
12,39,31.5
11.5,39,32
12,38.5,32
11.5,39,33
12,38.5,33
11.5,40,4
12,40,7.5
11.5,40,13
12,39.5,13
11.5,40,18
12,40,18.5
11.5,40,19
11.5,40,26
12,40,26.5
11.5,40,27
12,40,27.5
12,40,29.5
12,40,30.5
11.5,40,31
12,39.5,31
13,0.5,9
13,1,9.5
12.5,1,10
13,0.5,10
13,1,10.5
12.5,1,11
13,0.5,11
13,0.5,27
13,1,27.5
13,0.5,28
13,1,28.5
12.5,1,29
13,0.5,29
13,2,9.5
12.5,2,10
13,1.5,10
13,2,18.5
12.5,2,21
13,1.5,27
13,2,27.5
12.5,2,28
13,1.5,28
13,1.5,29
12.5,2,38
13,1.5,38
12.5,3,10
13,3,21.5
12.5,3,38
13,3,38.5
13,3,39.5
12.5,3,40
12.5,4,8
12.5,4,11
13,4,11.5
13,4,27.5
13,3.5,38
13,4,38.5
12.5,4,40
13,3.5,40
13,4.5,11
12.5,5,12
13,4.5,12
13,4.5,38
13,5,38.5
13,4.5,39
13,4.5,40
13,5.5,12
13,6,12.5
12.5,6,39
12.5,7,3
13,7,3.5
12.5,7,11
13,6.5,11
13,7,11.5
13,6.5,12
13,7,12.5
12.5,7,13
13,6.5,13
12.5,7,39
12.5,8,4
13,7.5,4
12.5,8,11
13,8,11.5
13,8,12.5
12.5,8,13
13,7.5,13
13,8,15.5
13,7.5,22
13,9,7.5
12.5,10,7
13,9.5,7
12.5,10,8
13,9.5,8
12.5,10,13
12.5,10,27
12.5,11,12
13,11,12.5
12.5,11,13
13,10.5,13
13,11,13.5
12.5,11,16
12.5,11,18
12.5,11,25
13,11,25.5
12.5,11,26
13,10.5,26
13,10.5,27
12.5,12,12
13,12,12.5
12.5,12,13
13,11.5,13
13,12,13.5
12.5,12,14
13,11.5,14
12.5,12,15
13,12,15.5
12.5,12,16
13,11.5,16
13,12,18.5
12.5,12,19
13,12,19.5
12.5,12,20
13,11.5,20
12.5,12,21
12.5,12,25
13,12,25.5
12.5,12,26
13,11.5,26
13,12,26.5
13,11.5,27
13,12.5,13
13,13,13.5
13,12.5,14
13,13,14.5
12.5,13,15
12.5,13,19
13,12.5,19
13,12.5,20
13,13,20.5
12.5,13,21
13,12.5,21
12.5,13,25
13,13,25.5
13,12.5,26
12.5,13,31
12.5,14,11
12.5,14,12
13,14,12.5
13,13.5,14
13,14,14.5
12.5,14,15
13,13.5,15
12.5,14,20
13,14,20.5
12.5,14,21
13,13.5,21
13,14,25.5
12.5,14,31
13,13.5,31
12.5,15,11
13,14.5,11
13,14.5,12
13,15,12.5
13,14.5,13
13,14.5,14
13,14.5,21
13,15,21.5
13,14.5,25
13,15,25.5
13,14.5,26
13,15,32.5
12.5,17,3
12.5,17,11
13,17,11.5
13,16.5,12
13,17,12.5
12.5,17,13
13,16.5,13
13,16.5,14
13,16.5,24
13,17,24.5
12.5,18,3
13,18,3.5
12.5,18,4
13,18,24.5
13,17.5,25
13,18,34.5
13,18.5,24
13,18.5,34
13,19,34.5
13,18.5,35
13,21,4.5
12.5,21,5
13,20.5,5
13,21,5.5
13,21,6.5
13,21,7.5
13,21,8.5
12.5,21,9
12.5,22,1
13,22,1.5
12.5,22,2
13,21.5,5
13,21.5,8
13,22,8.5
12.5,22,9
12.5,22,26
12.5,23,1
13,22.5,1
13,23,1.5
12.5,23,2
12.5,23,8
12.5,23,9
13,24,0.5
12.5,24,1
13,23.5,1
12.5,24,7
13,24,7.5
12.5,24,8
13,24,11.5
12.5,24,12
13,24,36.5
12.5,24,37
12.5,24,38
12.5,24,39
13,24,39.5
12.5,24,40
13,25,0.5
13,24.5,7
13,25,7.5
12.5,25,11
13,24.5,11
13,25,11.5
12.5,25,12
13,25,30.5
12.5,25,31
13,24.5,31
12.5,25,32
13,25,32.5
12.5,25,33
13,25,33.5
12.5,25,34
12.5,25,35
12.5,25,36
13,24.5,36
12.5,26,11
13,25.5,11
13,26,11.5
12.5,26,12
12.5,26,31
13,25.5,31
13,26.5,11
13,26.5,12
12.5,27,17
13,27,17.5
12.5,27,18
12.5,27,22
13,27,27.5
12.5,27,28
12.5,27,31
13,27.5,10
13,28,10.5
12.5,28,11
13,27.5,11
12.5,28,17
13,27.5,17
13,28,17.5
12.5,28,18
13,27.5,18
13,28,18.5
12.5,28,19
13,28,19.5
12.5,28,20
13,28,20.5
12.5,28,21
13,28,21.5
12.5,28,22
13,27.5,22
12.5,28,24
13,28,27.5
13,28,30.5
12.5,28,31
13,27.5,31
13,29,8.5
12.5,29,10
13,29,10.5
13,28.5,11
13,29,17.5
12.5,29,18
13,29,18.5
12.5,29,19
13,28.5,19
13,29,19.5
13,28.5,20
13,28.5,21
13,29,25.5
12.5,29,26
13,29,26.5
12.5,29,27
13,28.5,27
13,29,27.5
12.5,29,28
13,29,29.5
13,29.5,8
13,30,8.5
13,29.5,9
13,30,9.5
13,29.5,10
12.5,30,17
13,29.5,17
13,29.5,18
13,30,18.5
13,29.5,27
12.5,30,28
12.5,30,29
13,30.5,6
13,31,6.5
12.5,31,7
13,31,7.5
12.5,31,8
13,30.5,8
13,31,8.5
12.5,31,9
13,30.5,9
13,31,9.5
13,30.5,10
13,30.5,17
13,31,17.5
12.5,31,18
13,31,18.5
13,30.5,19
12.5,32,3
13,32,5.5
13,31.5,6
13,32,6.5
13,31.5,7
13,32,16.5
13,31.5,17
13,32,17.5
12.5,32,18
13,33,2.5
12.5,33,3
13,32.5,3
13,33,3.5
13,33,4.5
13,33,5.5
13,33,16.5
13,32.5,17
12.5,33,34
12.5,33,35
13,34,0.5
13,34,1.5
13,33.5,2
13,33.5,3
13,34,3.5
13,33.5,17
13,33.5,28
13,34,28.5
13,34,34.5
13,34,37.5
13,34,38.5
12.5,34,39
12.5,34,40
13,34.5,2
13,35,2.5
13,34.5,3
13,35,34.5
13,34.5,36
12.5,35,38
13,34.5,38
13,35,38.5
13,34.5,39
13,36,0.5
13,36,1.5
12.5,36,2
13,35.5,2
12.5,36,3
13,35.5,3
12.5,36,13
13,36,13.5
13,36,20.5
13,36,21.5
13,36,33.5
12.5,36,34
13,35.5,34
13,36,34.5
13,35.5,35
12.5,36,36
13,35.5,36
13,36,36.5
13,36,37.5
12.5,36,38
12.5,36,40
12.5,37,1
13,37,1.5
12.5,37,2
13,36.5,2
13,37,2.5
12.5,37,3
13,36.5,3
13,36.5,13
13,36.5,14
13,36.5,21
13,37,21.5
13,36.5,22
13,37,28.5
13,37,29.5
13,36.5,40
12.5,38,1
13,37.5,2
12.5,38,3
13,38,11.5
12.5,38,13
13,37.5,13
13,38,13.5
12.5,38,14
13,37.5,14
13,38,14.5
13,38,28.5
13,37.5,29
13,37.5,30
12.5,38,32
12.5,39,13
13,38.5,13
13,38.5,14
12.5,39,23
13,39,25.5
13,39,26.5
12.5,39,27
12.5,39,31
13,39,31.5
12.5,39,32
13,38.5,32
13,39.5,2
12.5,40,7
13,40,7.5
12.5,40,8
13,40,12.5
12.5,40,13
13,40,26.5
12.5,40,27
13,40,27.5
12.5,40,29
12.5,40,30
13,40,30.5
12.5,40,31
13,39.5,31
13.5,1,3
14,1,3.5
14,1,4.5
14,1,5.5
14,0.5,9
14,0.5,27
14,1,27.5
13.5,1,28
14,0.5,28
14,1,28.5
13.5,1,29
14,0.5,29
14,1.5,5
14,2,5.5
13.5,2,9
14,2,9.5
13.5,2,10
14,1.5,28
13.5,2,29
14,1.5,29
14,3,9.5
13.5,3,10
14,2.5,10
14,3,10.5
13.5,3,38
14,4,9.5
13.5,4,10
14,3.5,10
13.5,4,21
14,3.5,21
13.5,4,38
14,3.5,38
14,5,10.5
13.5,5,39
14,5,39.5
13.5,5,40
14,6,10.5
13.5,6,12
14,6.5,11
14,6.5,12
14,7,12.5
13.5,7,13
14,6.5,21
13.5,7,22
13.5,8,13
13.5,8,22
14,7.5,22
14,7.5,23
14,8.5,13
14,9.5,14
14,10,14.5
13.5,11,13
14,10.5,13
14,11,13.5
14,11,14.5
14,10.5,15
14,11,19.5
13.5,11,20
14,11,31.5
14,10.5,32
13.5,12,14
14,12,14.5
13.5,12,15
14,11.5,15
14,12,15.5
13.5,12,16
13.5,12,18
14,12,18.5
14,12,19.5
13.5,12,20
14,11.5,20
13.5,13,14
14,12.5,14
13.5,13,15
14,12.5,15
13.5,13,20
14,12.5,20
14,13,20.5
13.5,13,21
14,13,22.5
13.5,14,20
14,13.5,20
14,14,20.5
13.5,14,21
14,13.5,21
14,13.5,23
13.5,14,26
14,13.5,26
14,15,18.5
13.5,15,21
14,14.5,21
13.5,15,26
14,14.5,26
13.5,15,32
14,15,32.5
13.5,15,33
13.5,16,12
14,16,12.5
13.5,16,13
14,15.5,24
14,16,33.5
14,19,34.5
14,19.5,20
13.5,21,4
13.5,21,5
13.5,21,6
13.5,21,7
14,21,7.5
13.5,22,5
14,21.5,5
14,22,5.5
14,21.5,6
14,22,7.5
13.5,22,8
14,21.5,8
13.5,23,1
13.5,24,1
14,24,27.5
14,24,30.5
13.5,24,31
13.5,24,36
14,24,36.5
13.5,24,37
14,24,37.5
13.5,24,38
13.5,24,40
14,24.5,27
14,25,27.5
13.5,25,31
14,24.5,31
13.5,25,35
14,25,35.5
13.5,25,36
14,26,10.5
13.5,26,11
14,27,9.5
13.5,27,10
14,26.5,10
13.5,27,11
14,26.5,11
14,27,13.5
13.5,27,22
14,27,22.5
14,28,12.5
14,28,15.5
13.5,28,20
14,28,20.5
13.5,28,21
13.5,28,22
14,28,22.5
14,27.5,23
14,28,23.5
13.5,28,24
14,28,24.5
13.5,28,27
14,28,27.5
14,29,8.5
13.5,29,10
14,29,10.5
13.5,29,11
14,28.5,11
14,28.5,16
14,29,16.5
13.5,29,17
14,29,17.5
13.5,29,18
14,29,18.5
13.5,29,20
14,29,20.5
14,28.5,21
14,28.5,24
14,29,24.5
13.5,29,25
13.5,29,26
14,29,26.5
13.5,29,27
14,28.5,27
14,29,27.5
13.5,29,28
13.5,29,29
13.5,29,30
13.5,30,6
13.5,30,8
14,29.5,8
14,30,8.5
13.5,30,9
14,29.5,9
14,30,9.5
13.5,30,10
14,29.5,10
14,29.5,17
14,30,17.5
13.5,30,18
14,29.5,18
14,30,18.5
14,29.5,20
13.5,30,27
14,29.5,27
14,30,27.5
13.5,30,28
14,29.5,28
14,30,28.5
13.5,30,29
14,29.5,29
14,30,29.5
14,29.5,30
14,30,30.5
13.5,31,6
13.5,31,7
13.5,31,8
14,30.5,8
14,31,8.5
13.5,31,9
14,30.5,9
14,31,9.5
13.5,31,10
14,30.5,10
13.5,31,17
14,30.5,17
14,31,17.5
13.5,31,18
14,30.5,18
14,31,18.5
14,30.5,19
14,31,27.5
14,30.5,29
14,31,29.5
14,30.5,30
14,32,5.5
13.5,32,6
14,31.5,6
14,32,6.5
13.5,32,7
14,31.5,7
14,32,7.5
13.5,32,16
14,31.5,16
14,32,16.5
13.5,32,17
14,32,18.5
14,32,19.5
14,31.5,20
14,31.5,27
14,32,27.5
14,31.5,28
14,32,28.5
14,31.5,30
14,33,0.5
14,33,4.5
14,33,5.5
13.5,33,6
14,32.5,6
14,33,6.5
14,32.5,7
14,33,7.5
13.5,33,16
14,32.5,16
14,33,16.5
14,33,27.5
13.5,33,28
14,32.5,28
14,33,28.5
13.5,33,29
14,32.5,29
14,33,29.5
14,33,37.5
14,34,0.5
14,34,1.5
13.5,34,2
13.5,34,4
14,33.5,5
14,33.5,6
14,34,6.5
14,33.5,7
14,34,17.5
13.5,34,28
14,33.5,28
14,34,28.5
14,33.5,29
14,34,35.5
13.5,34,36
14,33.5,36
14,34,36.5
13.5,34,37
14,33.5,37
14,34,37.5
13.5,34,38
14,33.5,38
13.5,34,39
14,33.5,39
14,34,39.5
13.5,35,2
14,34.5,2
13.5,35,3
14,34.5,6
14,35,6.5
14,34.5,7
14,35,15.5
14,35,19.5
14,35,28.5
14,35,29.5
13.5,35,34
14,35,34.5
14,34.5,36
13.5,36,3
13.5,36,13
13.5,36,21
13.5,36,22
14,35.5,25
14,35.5,28
14,36,28.5
14,35.5,29
14,36,29.5
14,36,31.5
14,36,32.5
13.5,36,33
14,36,39.5
13.5,37,2
14,37,2.5
13.5,37,3
14,36.5,3
14,36.5,21
14,37,21.5
13.5,37,22
14,36.5,22
13.5,37,30
14,36.5,30
14,37,30.5
14,36.5,31
14,36.5,32
14,37,32.5
13.5,38,1
14,38,1.5
13.5,38,2
14,38,2.5
13.5,38,3
14,37.5,3
14,38,3.5
13.5,38,14
14,38,14.5
13.5,38,15
13.5,38,29
14,38,29.5
13.5,38,30
14,37.5,30
14,38,30.5
14,38,32.5
14,37.5,33
13.5,39,1
14,39,1.5
13.5,39,2
14,38.5,2
14,39,2.5
14,38.5,3
14,38.5,4
13.5,39,23
14,39,23.5
14,39,24.5
13.5,39,25
14,39,25.5
13.5,39,26
14,39,26.5
13.5,39,27
14,39,27.5
14,38.5,28
14,39,28.5
14,38.5,29
14,39,29.5
14,38.5,30
14,39,30.5
13.5,39,31
14,38.5,31
14,39,31.5
14,38.5,32
13.5,40,2
14,39.5,2
13.5,40,9
14,40,9.5
13.5,40,10
14,40,10.5
13.5,40,11
13.5,40,12
14,39.5,25
13.5,40,26
14,39.5,26
14,40,26.5
13.5,40,27
14,39.5,27
14,40,28.5
14,39.5,29
14,40,29.5
14,40,30.5
14,39.5,31
14.5,1,3
15,0.5,3
15,1,3.5
14.5,1,4
15,0.5,4
15,1,4.5
14.5,1,5
15,1,5.5
14.5,1,6
14.5,1,9
15,0.5,9
15,0.5,24
14.5,1,27
15,0.5,27
15,1,27.5
14.5,1,28
15,0.5,28
15,1,28.5
14.5,1,29
15,0.5,29
14.5,2,6
15,1.5,6
14.5,2,9
15,1.5,28
15,1.5,29
14.5,3,9
15,2.5,9
14.5,3,10
14.5,4,9
15,3.5,9
15,4,9.5
14.5,4,10
15,3.5,10
15,5,6.5
14.5,5,10
15,4.5,10
15,5,10.5
14.5,5,11
15,5,11.5
15,6,4.5
14.5,6,8
15,6,8.5
15,5.5,10
14.5,6,12
15,6.5,9
14.5,7,12
15,6.5,12
15,6.5,21
14.5,9,13
14.5,9,14
15,9.5,13
15,10,13.5
15,9.5,14
15,10,17.5
15,10,18.5
14.5,11,15
15,11,15.5
15,11,16.5
15,10.5,17
15,11,17.5
15,10.5,18
15,11,18.5
14.5,11,19
15,10.5,19
15,11,19.5
14.5,11,20
15,11,20.5
14.5,12,15
15,11.5,15
15,12,19.5
14.5,12,20
15,11.5,20
15,12,20.5
15,12.5,15
15,13,19.5
14.5,13,20
15,12.5,20
15,13,20.5
15,14,15.5
15,14,16.5
14.5,14,20
15,13.5,20
15,14,20.5
14.5,14,21
15,13.5,21
15,14,21.5
15,14,22.5
14.5,14,23
15,14,23.5
15,14.5,17
15,15,17.5
14.5,15,18
15,14.5,21
14.5,15,24
14.5,16,24
15,15.5,24
15,16,32.5
14.5,21,4
14.5,21,5
15,22,1.5
15,21.5,2
14.5,22,4
15,21.5,4
15,22,4.5
14.5,22,5
15,21.5,5
15,22,7.5
14.5,22,8
15,22,16.5
14.5,22,17
15,21.5,17
15,22,17.5
15,23,0.5
14.5,23,1
15,22.5,1
15,23,1.5
